movieId,embedding
5961.0,"[-0.13379308581352234, 0.2243572175502777, 0.16983073949813843, 0.4875114858150482, -0.13717174530029297, 0.10187853127717972, -0.17516842484474182, -0.04612154886126518, 0.015895379707217216, 0.08924197405576706, 0.33867064118385315, 0.16466885805130005, -0.18585847318172455, -0.11225243657827377, 0.04326236993074417, 0.07014646381139755, 0.1594628095626831, 0.09709478169679642, -0.13005125522613525, -0.037542346864938736, 0.09520567953586578, -0.012900905683636665, -0.24238310754299164, -0.031389519572257996, 0.483377069234848, 0.004371184855699539, -0.029889045283198357, -0.1324990838766098, 0.02459966391324997, 0.12959499657154083, -0.05600809305906296, 0.06691333651542664]"
5965.0,"[-0.03272884711623192, -0.10196905583143234, 0.010705169290304184, -0.14881545305252075, 0.07131753116846085, 0.14377158880233765, 0.05329373478889465, -0.1200285479426384, -0.15816016495227814, 0.11887907236814499, 0.2924596071243286, -0.079481340944767, -0.09390687197446823, 0.1383763551712036, 0.09547701478004456, -0.24677792191505432, 0.00542390625923872, 0.2620414197444916, -0.22724924981594086, 0.048391617834568024, -0.09027788788080215, 0.014371862635016441, 0.0606984980404377, -0.13068701326847076, 0.529699981212616, 0.3206230700016022, 0.14960578083992004, -0.20567339658737183, -0.20765063166618347, -0.15873780846595764, -0.12295794486999512, 0.10483074933290482]"
5966.0,"[-0.17608964443206787, 0.05716037377715111, -0.11904452741146088, -0.10073082149028778, 0.04554641246795654, 0.13180924952030182, 0.12700994312763214, -0.11399992555379868, -0.29375311732292175, 0.08787962049245834, 0.3715750575065613, 0.0824732780456543, -0.2768038809299469, -0.049133479595184326, 0.1488686203956604, 0.10534188151359558, -0.02070911042392254, 0.37646570801734924, -0.12543095648288727, 0.2850363552570343, -0.06567934155464172, 0.21273045241832733, 0.012920293025672436, 0.022351371124386787, 0.26583075523376465, -0.041974108666181564, -0.025064410641789436, -0.06305857002735138, -0.027037259191274643, 0.02880765311419964, 0.25817129015922546, -0.32716986536979675]"
5967.0,"[0.0647389367222786, 0.2923292815685272, -0.12783823907375336, 0.10775173455476761, 0.15056775510311127, -0.21377214789390564, -0.0652679055929184, 0.023192863911390305, -0.24619866907596588, -0.09999881684780121, 0.45764967799186707, 0.11110464483499527, -0.10416506975889206, -0.11261676996946335, 0.11990570276975632, 0.1149323359131813, 0.161110982298851, 0.3702162802219391, -0.09140031039714813, 0.014706768095493317, 0.06425754725933075, 0.039065197110176086, -0.05389726534485817, 0.23141515254974365, 0.3146166205406189, -0.21695585548877716, -0.11087820678949356, 0.013554748147726059, -0.005687732249498367, -0.037131644785404205, 0.2205820381641388, -0.153012216091156]"
5968.0,"[-0.0557122677564621, 0.170101597905159, -0.07795556634664536, -0.16804221272468567, 0.035724058747291565, 0.1119861900806427, 0.02911897748708725, -0.1118636280298233, -0.34717434644699097, -0.06036708503961563, 0.40293383598327637, 0.0016600395319983363, -0.2127867341041565, 0.09877773374319077, 0.08914791792631149, -0.12317569553852081, -0.006512545980513096, 0.36757609248161316, -0.036000464111566544, 0.22633123397827148, -0.20770296454429626, 0.20753242075443268, 0.10635126382112503, 0.05327547714114189, 0.3018246293067932, 0.005589910317212343, 0.06802361458539963, -0.23263998329639435, 0.032278601080179214, -0.058470722287893295, 0.22487828135490417, -0.22098833322525024]"
5971.0,"[-0.036342866718769073, 0.06290505826473236, 0.1485859453678131, 0.06913916021585464, 0.004896382801234722, 0.09018673002719879, -0.020237646996974945, -0.08773123472929001, 0.07638227194547653, -0.18165366351604462, 0.3550877273082733, -0.13308581709861755, 0.11440977454185486, 0.31745827198028564, -0.0952608659863472, -0.33140403032302856, -0.047978878021240234, 0.04526667669415474, 0.1266932338476181, 0.12276182323694229, -0.1732599437236786, 0.027032995596528053, 0.07869964092969894, -0.07666810601949692, 0.4536750018596649, 0.02964947372674942, 0.25568774342536926, -0.33807724714279175, 0.14876985549926758, -0.2115660160779953, 0.06452147662639618, -0.021764887496829033]"
5991.0,"[-0.013568753376603127, 0.024356666952371597, 0.18447209894657135, 0.25373783707618713, 0.006774751469492912, -0.08929813653230667, -0.03304973244667053, -0.02547864429652691, 0.02424849383533001, -0.1486150175333023, 0.4491100013256073, -0.04921918734908104, 0.03658662736415863, 0.013684953562915325, 0.014107412658631802, -0.16032865643501282, 0.05997622013092041, 0.04793870449066162, 0.0779285728931427, -0.09223776310682297, 0.10940538346767426, -0.06662559509277344, 0.08524386584758759, -0.05525866150856018, 0.7040125131607056, 0.08175363391637802, 0.21749378740787506, -0.06709795445203781, 0.03307201340794563, 0.0973498672246933, -0.07223720848560333, 0.1403747946023941]"
5994.0,"[-0.011578475125133991, 0.18771208822727203, -0.05513887479901314, 0.04719959571957588, 0.0045354533940553665, 0.08464732021093369, -0.024520408362150192, -0.021848486736416817, -0.3522716164588928, -0.11403773725032806, 0.5047999620437622, 0.059799227863550186, -0.2395010143518448, 0.06279008090496063, 0.022144848480820656, -0.13653038442134857, 0.04403242468833923, 0.3300299346446991, 0.10742472112178802, 0.05627962574362755, -0.1649579107761383, 0.05180162936449051, 0.08720054477453232, 0.025804007425904274, 0.4883884787559509, -0.009940397925674915, 0.15381114184856415, -0.13004571199417114, -0.03623709827661514, 0.038817618042230606, 0.14715149998664856, -0.08814022690057755]"
5995.0,"[-0.06834744662046432, 0.025478025898337364, 0.14814527332782745, 0.004465989302843809, -0.05834011361002922, 0.1068108007311821, 0.02762438729405403, -0.07134409248828888, -0.0686076208949089, -0.20915167033672333, 0.36971867084503174, -0.08059992641210556, -0.024952642619609833, 0.19076628983020782, -0.15968464314937592, -0.37796828150749207, 0.003350301878526807, 0.07629208266735077, 0.08610845357179642, 0.05972134321928024, -0.12083408981561661, 0.023137634620070457, 0.16561144590377808, -0.05001514405012131, 0.5620453953742981, 0.22763022780418396, 0.28079500794410706, -0.20925718545913696, 0.013452836312353611, -0.010182531550526619, -0.050012826919555664, -0.005019716918468475]"
5996.0,"[-0.14951355755329132, -0.01473913248628378, -0.14586150646209717, 0.027911316603422165, 0.16033515334129333, 0.1424490511417389, 0.12531791627407074, -0.15768484771251678, -0.11011101305484772, 0.16390319168567657, 0.3992597162723541, 0.011328463442623615, -0.13293364644050598, -0.04105523228645325, 0.10389330238103867, 0.2419968992471695, -0.03287704661488533, 0.24405236542224884, -0.04992103576660156, 0.3059045672416687, -0.16109095513820648, 0.1954525113105774, -0.07652198523283005, -0.1364477574825287, 0.25287768244743347, -0.11645319312810898, -0.01415682677179575, -0.14125396311283112, 0.1210109069943428, -0.15790976583957672, 0.31112340092658997, -0.31967297196388245]"
5998.0,"[-0.06548832356929779, 0.1347406953573227, 0.06788177788257599, 0.3809995651245117, 0.049624886363744736, 0.0328274741768837, -0.07859273254871368, -0.19038569927215576, -0.001093329512514174, 0.1285342574119568, 0.2885343134403229, 0.12468714267015457, 0.10681468993425369, 0.03125390410423279, 0.07487726211547852, 0.14104801416397095, -0.0891144797205925, -0.06774868816137314, -0.2448805272579193, -0.08556132763624191, -0.10076293349266052, -0.07133905589580536, -0.38034921884536743, 0.0698162168264389, 0.3722546696662903, -0.08278924971818924, -0.124428391456604, -0.3535851538181305, 0.18926939368247986, -0.09965682029724121, 0.018342191353440285, -0.2280156910419464]"
6003.0,"[0.1456071436405182, 0.361460417509079, -0.06339196860790253, 0.04621462896466255, 0.09260536730289459, -0.12836690247058868, -0.13467170298099518, 0.00791229773312807, -0.30142661929130554, -0.1844060719013214, 0.4928416609764099, -0.0065940204076468945, -0.06104503199458122, 0.05173821002244949, 0.07826460152864456, -0.10438107699155807, 0.1409674435853958, 0.3353084921836853, 0.029229696840047836, -0.01538766548037529, -0.06540665775537491, 0.018482157960534096, 0.024227118119597435, 0.18993404507637024, 0.39138126373291016, -0.14658693969249725, 0.02949482761323452, -0.15114252269268036, 0.036024849861860275, -0.08826368302106857, 0.15904726088047028, 0.00847143866121769]"
6016.0,"[0.0607728511095047, 0.03613302856683731, 0.07481350004673004, 0.0698697492480278, 0.04175911098718643, 0.042271967977285385, 0.034056950360536575, -0.05293429270386696, -0.04966463893651962, -0.14706622064113617, 0.38245898485183716, -0.14716872572898865, 0.22709643840789795, 0.39181721210479736, -0.12780219316482544, -0.34520432353019714, -0.022299068048596382, -0.047326162457466125, 0.016215726733207703, -0.03605573624372482, -0.16840337216854095, -0.14155741035938263, -0.10211262106895447, 0.058285005390644073, 0.39427870512008667, 0.00918710045516491, 0.15691129863262177, -0.3357982635498047, 0.12296731024980545, -0.2576104998588562, -0.025940367951989174, -0.05298110470175743]"
6020.0,"[-0.3517412841320038, -0.10894973576068878, 0.09589733183383942, -0.029393624514341354, -0.07048668712377548, 0.25537142157554626, 0.18784455955028534, -0.15733735263347626, -0.019034428521990776, 0.09972129762172699, 0.2755943238735199, 0.08668859302997589, -0.17810605466365814, 0.01867433823645115, 0.0044905939139425755, -0.02490212209522724, -0.1625085026025772, 0.169058158993721, -0.162762850522995, 0.3556419610977173, -0.00887211412191391, 0.2601538896560669, 0.013536130078136921, -0.049111295491456985, 0.37458717823028564, 0.15607671439647675, 0.085207998752594, -0.09254918992519379, -0.01112885121256113, 0.08783003687858582, 0.12287977337837219, -0.34041815996170044]"
6022.0,"[0.15105977654457092, 0.326435923576355, -0.09193291515111923, 0.06253340095281601, 0.1257067173719406, -0.1683567315340042, -0.11441448330879211, 0.008882180787622929, -0.2800440192222595, -0.16483724117279053, 0.49460721015930176, 0.037274669855833054, -0.06311485916376114, -0.0154800433665514, 0.08110067993402481, -0.04046303406357765, 0.1137281283736229, 0.35092973709106445, -0.021209891885519028, -0.012953921221196651, -0.027664080262184143, -0.012724376283586025, -0.00382440397515893, 0.2527483403682709, 0.39838477969169617, -0.18243013322353363, 0.001987944822758436, -0.07400424778461456, -0.020436903461813927, -0.08187876641750336, 0.16192851960659027, -0.06739280372858047]"
6023.0,"[0.1825365126132965, 0.3081749379634857, -0.029748033732175827, -0.021578699350357056, 0.07563932240009308, -0.08510062843561172, -0.10185271501541138, 0.032678358256816864, -0.25492942333221436, -0.2459862381219864, 0.4779262840747833, -0.08688598871231079, -0.014915251173079014, 0.15274527668952942, -0.023946616798639297, -0.22486604750156403, 0.10074030607938766, 0.27045944333076477, 0.10358419269323349, -0.007449942175298929, -0.13411809504032135, -0.019543835893273354, 0.0683974176645279, 0.14553889632225037, 0.3931814432144165, -0.08992458134889603, 0.11429688334465027, -0.21920907497406006, 0.05681842938065529, -0.16228224337100983, 0.1326475292444229, 0.023126665502786636]"
6028.0,"[-0.1329730600118637, -0.041281625628471375, -0.01811743527650833, 0.16802552342414856, 0.12566359341144562, 0.08226753771305084, 0.013610142283141613, -0.03831973671913147, -0.15964965522289276, 0.38964253664016724, 0.23558193445205688, 0.08894215524196625, 0.0315602570772171, -0.20404261350631714, 0.07817791402339935, 0.44117894768714905, -0.07343204319477081, 0.04850031062960625, -0.27429190278053284, 0.0019941222853958607, -0.06419571489095688, 0.08257643133401871, -0.4240499436855316, -0.007487069815397263, 0.15267407894134521, -0.093503937125206, -0.29517343640327454, -0.09061290323734283, 0.031957294791936874, -0.033170174807310104, 0.08226846158504486, -0.18347308039665222]"
6029.0,"[-0.13821528851985931, 0.2086641490459442, 0.09188893437385559, 0.1642598956823349, -0.02155401185154915, 0.06986462324857712, -0.06775227934122086, -0.060019392520189285, -0.2592717111110687, 0.17317727208137512, 0.22648939490318298, 0.14901290833950043, -0.06780800223350525, -0.015505315735936165, 0.08777980506420135, 0.09101139008998871, -0.03374509885907173, 0.04671851918101311, -0.43699243664741516, -0.11594824492931366, -0.02754831872880459, 0.06370658427476883, -0.4044484794139862, 0.14278902113437653, 0.23249311745166779, 0.08447083085775375, -0.2579646408557892, -0.30660146474838257, 0.09876260906457901, 0.051750507205724716, -0.017396841198205948, -0.2566424608230591]"
6037.0,"[-0.09758082777261734, 0.08123679459095001, 0.14083153009414673, 0.09570369869470596, -0.04969451203942299, 0.22937147319316864, -0.02138625457882881, -0.18506880104541779, -0.19936208426952362, 0.14706763625144958, 0.2856456935405731, -0.035666126757860184, -0.07276451587677002, 0.15908293426036835, 0.08210345357656479, -0.046995390206575394, -0.16844025254249573, 0.006072156596928835, -0.2616867423057556, 0.03684927895665169, -0.24075452983379364, 0.10048574954271317, -0.2690255343914032, -0.061853550374507904, 0.29238268733024597, 0.09843873977661133, -0.03449225425720215, -0.46662771701812744, 0.2313678115606308, -0.039534978568553925, 0.02559603750705719, -0.26256436109542847]"
6038.0,"[0.11822512745857239, -0.08434390276670456, 0.08487982302904129, -0.18304887413978577, 0.1008528545498848, 0.053408022969961166, 0.04053783416748047, 0.31996622681617737, 0.24038763344287872, -0.08895669877529144, 0.16837771236896515, 0.03145519644021988, -0.31901025772094727, 0.0803435817360878, -0.08682987093925476, -0.13370506465435028, -0.10178736597299576, 0.3204720616340637, -0.10199092328548431, -0.018712690100073814, 0.01229009684175253, 0.07283508777618408, -0.035500384867191315, -0.14659717679023743, 0.30888819694519043, 0.2638401687145233, 0.07132884114980698, -0.26455068588256836, -0.02443239651620388, -0.42228928208351135, 0.11263446509838104, -0.09349068999290466]"
6058.0,"[-0.05647023394703865, 0.049350589513778687, -0.0024409794714301825, -0.2347579449415207, 0.2730102837085724, -0.0342869870364666, 0.00947606097906828, -0.07587318867444992, -0.18127362430095673, 0.19820643961429596, 0.2958238422870636, -0.10336753726005554, 0.3335677981376648, 0.006082854233682156, 0.15490302443504333, -0.03288857266306877, 0.10906204581260681, 0.15663044154644012, -0.4203254282474518, -0.005105914082378149, 0.11766190081834793, 0.13514968752861023, 0.015264812856912613, 0.0745416060090065, 0.30335983633995056, 0.2713165581226349, -0.23769071698188782, -0.08409266918897629, -0.12327934801578522, -0.1677955985069275, -0.15746541321277618, -0.05093973129987717]"
6068.0,"[-0.062084224075078964, -0.0007002876373007894, -0.13143818080425262, -0.17634159326553345, 0.23000460863113403, 0.1391613930463791, 0.016388418152928352, 0.023407818749547005, -0.08023495972156525, 0.2545631527900696, 0.27990010380744934, 0.09311401844024658, -0.19797728955745697, -0.08224161714315414, 0.10503730177879333, 0.1188863217830658, 0.14889636635780334, 0.49199652671813965, -0.168245330452919, 0.19985195994377136, -0.03971129655838013, 0.22651678323745728, -0.024863852187991142, -0.11673201620578766, 0.24219855666160583, 0.10236863791942596, -0.1411779522895813, -0.039331093430519104, -0.21066275238990784, -0.29251545667648315, 0.15422168374061584, -0.03678078204393387]"
6069.0,"[-0.16520187258720398, -0.06229949742555618, 0.13093112409114838, -0.020746473222970963, 0.1451997458934784, -0.024211149662733078, 0.09842772036790848, -0.023754557594656944, -0.3328230082988739, 0.08296214044094086, 0.3545776605606079, -0.21677371859550476, -0.14325320720672607, 0.10079745948314667, 0.03755483403801918, -0.12217001616954803, -0.004813517443835735, 0.11348388344049454, -0.12674905359745026, 0.10933616757392883, -0.07308737933635712, 0.3302796185016632, 0.034328363835811615, -0.36831438541412354, 0.32246682047843933, 0.21822528541088104, 0.19128181040287018, -0.11175297200679779, 0.20331443846225739, 0.165971577167511, 0.14019732177257538, 0.023231830447912216]"
